paragraph_id,asset_id,label,labeller,labelled_at,sample_id
34022655:p00176,fiber,false,dev,2026-09-16,training-20260915-s1
33819086:p00154,dpi,true,dev,2026-09-16,training-20260915-s1
33421881:p00170,cybersecurity,true,dev,2026-09-16,training-20260915-s1
40105675:p00183,access_connectivity,true,dev,2026-09-16,training-20260915-s1
34429409:p00151,access_connectivity,true,dev,2026-09-16,training-20260915-s1
32108178:p00207,cybersecurity,true,dev,2026-09-16,training-20260915-s1
34049907:p00143,submarine_cable,true,dev,2026-09-16,training-20260915-s1
32108178:p00690,mobile_towers,false,dev,2026-09-16,training-20260915-s1
34022655:p00490,submarine_cable,false,dev,2026-09-16,training-20260915-s1
33813209:p00183,mobile_towers,false,dev,2026-09-16,training-20260915-s1
34338772:p00689,fiber,true,dev,2026-09-16,training-20260915-s1
31747152:p00503,submarine_cable,false,dev,2026-09-16,training-20260915-s1
31167658:p00571,mobile_towers,true,dev,2026-09-16,training-20260915-s1
34022655:p00176,access_connectivity,false,dev,2026-09-16,training-20260915-s1
33819612:p00162,submarine_cable,false,dev,2026-09-16,training-20260915-s1
34295403:p00121,fiber,false,dev,2026-09-16,training-20260915-s1
34441286:p00049,access_connectivity,false,dev,2026-09-16,training-20260915-s1
31167658:p00647,drm_ews,false,dev,2026-09-16,training-20260915-s1
33844146:p00141,drm_ews,false,dev,2026-09-16,training-20260915-s1
33191006:p00174,dpi,true,dev,2026-09-16,training-20260915-s1
32527137:p00201,data_hosting,false,dev,2026-09-16,training-20260915-s1
33753850:p00331,data_hosting,false,dev,2026-09-16,training-20260915-s1
33819086:p00149,fiber,false,dev,2026-09-16,training-20260915-s1
31167658:p00524,data_hosting,false,dev,2026-09-16,training-20260915-s1
33835348:p00208,data_hosting,false,dev,2026-09-16,training-20260915-s1
40110459:p00230,access_connectivity,false,dev,2026-09-16,training-20260915-s1
33822742:p00477,cybersecurity,false,dev,2026-09-16,training-20260915-s1
40095037:p00183,drm_ews,false,dev,2026-09-16,training-20260915-s1
40109413:p00191,dpi,true,dev,2026-09-16,training-20260915-s1
33985963:p00143,submarine_cable,false,dev,2026-09-16,training-20260915-s1
33822742:p00175,fiber,false,dev,2026-09-16,training-20260915-s1
40082999:p00060,mobile_towers,false,dev,2026-09-16,training-20260915-s1
33835348:p00180,access_connectivity,true,dev,2026-09-16,training-20260915-s1
34310682:p00378,drm_ews,true,dev,2026-09-16,training-20260915-s1
40110459:p00231,cybersecurity,true,dev,2026-09-16,training-20260915-s1
40077325:p00041,dpi,false,dev,2026-09-16,training-20260915-s1
33118666:p00509,data_hosting,true,dev,2026-09-16,training-20260915-s1
33118666:p00226,fiber,false,dev,2026-09-16,training-20260915-s1
34310682:p00152,drm_ews,true,dev,2026-09-16,training-20260915-s1
34388773:p00119,drm_ews,false,dev,2026-09-16,training-20260915-s1
31747152:p00229,access_connectivity,false,dev,2026-09-16,training-20260915-s1
32321387:p00273,mobile_towers,false,dev,2026-09-16,training-20260915-s1
33937854:p00438,cybersecurity,false,dev,2026-09-16,training-20260915-s1
33822742:p00175,data_hosting,false,dev,2026-09-16,training-20260915-s1
33706639:p00234,data_hosting,false,dev,2026-09-16,training-20260915-s1
32527137:p00335,submarine_cable,false,dev,2026-09-16,training-20260915-s1
32971756:p00523,submarine_cable,false,dev,2026-09-16,training-20260915-s1
34327188:p00163,drm_ews,false,dev,2026-09-16,training-20260915-s1
34394311:p00140,fiber,false,dev,2026-09-16,training-20260915-s1
33985963:p00205,fiber,true,dev,2026-09-16,training-20260915-s1
34310682:p00191,access_connectivity,false,dev,2026-09-16,training-20260915-s1
40007594:p00099,cybersecurity,false,dev,2026-09-16,training-20260915-s1
34196069:p00238,dpi,true,dev,2026-09-16,training-20260915-s1
40028045:p00156,dpi,false,dev,2026-09-16,training-20260915-s1
33706639:p00538,mobile_towers,false,dev,2026-09-16,training-20260915-s1
34428613:p00337,cybersecurity,true,dev,2026-09-16,training-20260915-s1
31338295:p00287,access_connectivity,false,dev,2026-09-16,training-20260915-s1
34388773:p00201,access_connectivity,false,dev,2026-09-16,training-20260915-s1
33937854:p00504,dpi,false,dev,2026-09-16,training-20260915-s1
32159893:p00122,access_connectivity,false,dev,2026-09-16,training-20260915-s1
32971756:p00523,data_hosting,false,dev,2026-09-16,training-20260915-s1
32108178:p00207,mobile_towers,false,dev,2026-09-16,training-20260915-s1
33602788:p00500,submarine_cable,false,dev,2026-09-16,training-20260915-s1
34049907:p00546,data_hosting,false,dev,2026-09-16,training-20260915-s1
40042661:p00268,fiber,false,dev,2026-09-16,training-20260915-s1
33862093:p00216,cybersecurity,false,dev,2026-09-16,training-20260915-s1
34338772:p00746,fiber,true,dev,2026-09-16,training-20260915-s1
31866361:p00261,dpi,false,dev,2026-09-16,training-20260915-s1
33706639:p00261,access_connectivity,false,dev,2026-09-16,training-20260915-s1
40110459:p00484,fiber,false,dev,2026-09-16,training-20260915-s1
40028045:p00156,drm_ews,false,dev,2026-09-16,training-20260915-s1
32108178:p00792,mobile_towers,false,dev,2026-09-16,training-20260915-s1
32159893:p00368,data_hosting,false,dev,2026-09-16,training-20260915-s1
34428613:p00337,fiber,false,dev,2026-09-16,training-20260915-s1
32527137:p00335,data_hosting,false,dev,2026-09-16,training-20260915-s1
32527137:p00201,dpi,false,dev,2026-09-16,training-20260915-s1
34310682:p00147,dpi,false,dev,2026-09-16,training-20260915-s1
33862093:p00188,drm_ews,true,dev,2026-09-16,training-20260915-s1
31747152:p00578,mobile_towers,false,dev,2026-09-16,training-20260915-s1
40087727:p00181,access_connectivity,false,dev,2026-09-16,training-20260915-s1
34456824:p00038,submarine_cable,false,dev,2026-09-16,training-20260915-s1
40109413:p00070,drm_ews,false,dev,2026-09-16,training-20260915-s1
33862093:p00175,fiber,false,dev,2026-09-16,training-20260915-s1
40083718:p00077,data_hosting,false,dev,2026-09-16,training-20260915-s1
32159893:p00544,drm_ews,false,dev,2026-09-16,training-20260915-s1
40077325:p00041,drm_ews,false,dev,2026-09-16,training-20260915-s1
40110459:p00484,cybersecurity,false,dev,2026-09-16,training-20260915-s1
33844146:p00215,submarine_cable,false,dev,2026-09-16,training-20260915-s1
33813209:p00183,dpi,false,dev,2026-09-16,training-20260915-s1
40087727:p00168,cybersecurity,false,dev,2026-09-16,training-20260915-s1
34394311:p00142,cybersecurity,false,dev,2026-09-16,training-20260915-s1
33602788:p00249,submarine_cable,false,dev,2026-09-16,training-20260915-s1
40110459:p00484,drm_ews,false,dev,2026-09-16,training-20260915-s1
34222788:p00237,cybersecurity,false,dev,2026-09-16,training-20260915-s1
31167658:p00647,mobile_towers,true,dev,2026-09-16,training-20260915-s1
31747152:p00524,access_connectivity,false,dev,2026-09-16,training-20260915-s1
34394311:p00084,fiber,true,dev,2026-09-16,training-20260915-s1
31747152:p00524,data_hosting,false,dev,2026-09-16,training-20260915-s1
40105675:p00198,data_hosting,false,dev,2026-09-16,training-20260915-s1
33985963:p00149,cybersecurity,true,dev,2026-09-16,training-20260915-s1
33345981:p00266,dpi,false,dev,2026-09-16,training-20260915-s1
31747152:p00524,dpi,true,dev,2026-09-16,training-20260915-s1
33819086:p00157,drm_ews,false,dev,2026-09-16,training-20260915-s1
33118666:p00225,cybersecurity,true,dev,2026-09-16,training-20260915-s1
40013198:p00272,fiber,false,dev,2026-09-16,training-20260915-s1
31167658:p00571,access_connectivity,true,dev,2026-09-16,training-20260915-s1
33107441:p00399,data_hosting,false,dev,2026-09-16,training-20260915-s1
33118666:p00225,data_hosting,false,dev,2026-09-16,training-20260915-s1
31866361:p00137,fiber,false,dev,2026-09-16,training-20260915-s1
40110459:p00484,mobile_towers,false,dev,2026-09-16,training-20260915-s1
40007594:p00099,access_connectivity,false,dev,2026-09-16,training-20260915-s1
40087727:p00168,submarine_cable,true,dev,2026-09-16,training-20260915-s1
34049907:p00678,submarine_cable,false,dev,2026-09-16,training-20260915-s1
33937854:p00504,data_hosting,true,dev,2026-09-16,training-20260915-s1
31866361:p00259,mobile_towers,false,dev,2026-09-16,training-20260915-s1
33753850:p00267,cybersecurity,true,dev,2026-09-16,training-20260915-s1
33118666:p00225,submarine_cable,false,dev,2026-09-16,training-20260915-s1
33706639:p00261,drm_ews,true,dev,2026-09-16,training-20260915-s1
40083718:p00077,drm_ews,false,dev,2026-09-16,training-20260915-s1
34022655:p00490,mobile_towers,false,dev,2026-09-16,training-20260915-s1
40052992:p00160,dpi,false,dev,2026-09-16,training-20260915-s1
34441286:p00049,drm_ews,false,dev,2026-09-16,training-20260915-s1
40110459:p00230,data_hosting,false,dev,2026-09-16,training-20260915-s1
32626249:p00168,drm_ews,true,dev,2026-09-16,training-20260915-s1
33753850:p00253,submarine_cable,false,dev,2026-09-16,training-20260915-s1
31747152:p00229,fiber,false,dev,2026-09-16,training-20260915-s1
40095037:p00183,cybersecurity,false,dev,2026-09-16,training-20260915-s1
33815663:p00375,drm_ews,false,dev,2026-09-16,training-20260915-s1
33107441:p00439,data_hosting,false,dev,2026-09-16,training-20260915-s1
33786588:p00205,mobile_towers,false,dev,2026-09-16,training-20260915-s1
34295403:p00038,dpi,true,dev,2026-09-16,training-20260915-s1
34022655:p00392,access_connectivity,true,dev,2026-09-16,training-20260915-s1
40115059:p00663,data_hosting,false,dev,2026-09-16,training-20260915-s1
31747152:p00715,access_connectivity,false,dev,2026-09-16,training-20260915-s1
33835348:p00180,mobile_towers,false,dev,2026-09-16,training-20260915-s1
34397339:p00103,dpi,false,dev,2026-09-16,training-20260915-s1
31747152:p00715,drm_ews,false,dev,2026-09-16,training-20260915-s1
33602788:p00151,fiber,false,dev,2026-09-16,training-20260915-s1
40028045:p00156,cybersecurity,false,dev,2026-09-16,training-20260915-s1
31747152:p00578,drm_ews,false,dev,2026-09-16,training-20260915-s1
33813209:p00183,access_connectivity,false,dev,2026-09-16,training-20260915-s1
33118666:p00226,cybersecurity,true,dev,2026-09-16,training-20260915-s1
32971756:p00393,data_hosting,false,dev,2026-09-16,training-20260915-s1
33706639:p00296,submarine_cable,false,dev,2026-09-16,training-20260915-s1
40115059:p00715,submarine_cable,true,dev,2026-09-16,training-20260915-s1
33937854:p00472,fiber,true,dev,2026-09-16,training-20260915-s1
32527137:p00335,access_connectivity,false,dev,2026-09-16,training-20260915-s1
33191006:p00174,cybersecurity,true,dev,2026-09-16,training-20260915-s1
33813209:p00183,submarine_cable,false,dev,2026-09-16,training-20260915-s1
34310682:p00134,data_hosting,true,dev,2026-09-16,training-20260915-s1
33835349:p00191,submarine_cable,false,dev,2026-09-16,training-20260915-s1
34327188:p00163,cybersecurity,false,dev,2026-09-16,training-20260915-s1
40081106:p00085,access_connectivity,false,dev,2026-09-16,training-20260915-s1
33937854:p00472,cybersecurity,false,dev,2026-09-16,training-20260915-s1
40083718:p00077,cybersecurity,false,dev,2026-09-16,training-20260915-s1
34428613:p00337,submarine_cable,false,dev,2026-09-16,training-20260915-s1
34194833:p00292,submarine_cable,false,dev,2026-09-16,training-20260915-s1
34429409:p00151,data_hosting,false,dev,2026-09-16,training-20260915-s1
33107441:p00139,submarine_cable,false,dev,2026-09-16,training-20260915-s1
33118666:p00236,dpi,false,dev,2026-09-16,training-20260915-s1
31866361:p00269,data_hosting,false,dev,2026-09-16,training-20260915-s1
33835348:p00230,cybersecurity,true,dev,2026-09-16,training-20260915-s1
34049907:p00546,submarine_cable,false,dev,2026-09-16,training-20260915-s1
33706639:p00538,submarine_cable,false,dev,2026-09-16,training-20260915-s1
40087727:p00317,dpi,false,dev,2026-09-16,training-20260915-s1
31747152:p00503,cybersecurity,true,dev,2026-09-16,training-20260915-s1
31747152:p00503,data_hosting,false,dev,2026-09-16,training-20260915-s1
33819086:p00154,mobile_towers,false,dev,2026-09-16,training-20260915-s1
33706639:p00426,submarine_cable,false,dev,2026-09-16,training-20260915-s1
33815663:p00375,access_connectivity,true,dev,2026-09-16,training-20260915-s1
33835348:p00186,dpi,true,dev,2026-09-16,training-20260915-s1
33706639:p00538,dpi,false,dev,2026-09-16,training-20260915-s1
34049907:p00224,fiber,true,dev,2026-09-16,training-20260915-s1
34388773:p00237,fiber,false,dev,2026-09-16,training-20260915-s1
33706639:p00194,fiber,false,dev,2026-09-16,training-20260915-s1
40105675:p00198,access_connectivity,true,dev,2026-09-16,training-20260915-s1
34441286:p00049,fiber,false,dev,2026-09-16,training-20260915-s1
31167658:p00524,submarine_cable,false,dev,2026-09-16,training-20260915-s1
31338295:p00161,submarine_cable,false,dev,2026-09-16,training-20260915-s1
31747152:p00203,drm_ews,false,dev,2026-09-16,training-20260915-s1
33706639:p00538,data_hosting,false,dev,2026-09-16,training-20260915-s1
34295403:p00121,drm_ews,false,dev,2026-09-16,training-20260915-s1
32971756:p00523,cybersecurity,true,dev,2026-09-16,training-20260915-s1
31866361:p00257,data_hosting,false,dev,2026-09-16,training-20260915-s1
33706639:p00538,fiber,false,dev,2026-09-16,training-20260915-s1
